#proteinId	gotermId	goName	gotermType	goAcc
7149	5939	zinc ion binding	molecular_function	GO:0008270
7150	2567	cytochrome-c oxidase activity	molecular_function	GO:0004129
7150	4283	electron transport	biological_process	GO:0006118
7153	2216	RNA binding	molecular_function	GO:0003723
7153	3838	nucleus	cellular_component	GO:0005634
7153	4513	rRNA processing	biological_process	GO:0006364
7154	45	mannosyltransferase activity	molecular_function	GO:0000030
7154	4624	protein amino acid O-linked glycosylation	biological_process	GO:0006493
7154	9320	membrane	cellular_component	GO:0016020
7155	3520	neurohypophyseal hormone activity	molecular_function	GO:0005185
7155	3782	extracellular region	cellular_component	GO:0005576
7157	3546	transporter activity	molecular_function	GO:0005215
7157	4927	transport	biological_process	GO:0006810
7157	9321	integral to membrane	cellular_component	GO:0016021
7159	3727	protein binding	molecular_function	GO:0005515
7159	5939	zinc ion binding	molecular_function	GO:0008270
7160	3531	structural constituent of cell wall	molecular_function	GO:0005199
7160	3824	cell wall	cellular_component	GO:0005618
7163	2175	nucleic acid binding	molecular_function	GO:0003676
7163	3736	ATP binding	molecular_function	GO:0005524
7163	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
7163	2792	helicase activity	molecular_function	GO:0004386
7164	162	nucleotide binding	molecular_function	GO:0000166
7165	2290	catalytic activity	molecular_function	GO:0003824
7165	4440	DNA repair	biological_process	GO:0006281
7168	586	chromatin	cellular_component	GO:0000785
7168	2180	chromatin binding	molecular_function	GO:0003682
7168	3838	nucleus	cellular_component	GO:0005634
7168	4483	chromatin assembly or disassembly	biological_process	GO:0006333
7169	2175	nucleic acid binding	molecular_function	GO:0003676
7169	2216	RNA binding	molecular_function	GO:0003723
7169	3838	nucleus	cellular_component	GO:0005634
7169	3930	cytoplasm	cellular_component	GO:0005737
7169	4541	RNA processing	biological_process	GO:0006396
7170	5939	zinc ion binding	molecular_function	GO:0008270
7171	2548	coproporphyrinogen oxidase activity	molecular_function	GO:0004109
7171	4896	porphyrin biosynthetic process	biological_process	GO:0006779
7172	6664	electron carrier activity	molecular_function	GO:0009055
7172	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
7172	19912	cell redox homeostasis	biological_process	GO:0045454
7175	5830	metabolic process	biological_process	GO:0008152
7175	10041	carbon-sulfur lyase activity	molecular_function	GO:0016846
7176	3546	transporter activity	molecular_function	GO:0005215
7176	4927	transport	biological_process	GO:0006810
7176	9321	integral to membrane	cellular_component	GO:0016021
7177	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
7177	3930	cytoplasm	cellular_component	GO:0005737
7177	5801	thiopurine S-methyltransferase activity	molecular_function	GO:0008119
7177	5830	metabolic process	biological_process	GO:0008152
7178	2890	flavin-containing monooxygenase activity	molecular_function	GO:0004499
7178	23919	FAD binding	molecular_function	GO:0050660
7178	23920	NADP binding	molecular_function	GO:0050661
7178	9710	oxidoreductase activity	molecular_function	GO:0016491
7178	2290	catalytic activity	molecular_function	GO:0003824
7178	3708	binding	molecular_function	GO:0005488
7178	5830	metabolic process	biological_process	GO:0008152
7179	9710	oxidoreductase activity	molecular_function	GO:0016491
7179	23919	FAD binding	molecular_function	GO:0050660
7179	3546	transporter activity	molecular_function	GO:0005215
7179	3708	binding	molecular_function	GO:0005488
7179	4927	transport	biological_process	GO:0006810
7179	2888	monooxygenase activity	molecular_function	GO:0004497
7179	4283	electron transport	biological_process	GO:0006118
7179	4851	aromatic compound metabolic process	biological_process	GO:0006725
7184	2682	serine-type endopeptidase activity	molecular_function	GO:0004252
7184	4639	proteolysis	biological_process	GO:0006508
7184	3708	binding	molecular_function	GO:0005488
7185	4535	tRNA splicing	biological_process	GO:0006388
7185	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
7187	4283	electron transport	biological_process	GO:0006118
7187	9710	oxidoreductase activity	molecular_function	GO:0016491
7190	3433	Rab GTPase activator activity	molecular_function	GO:0005097
7190	3827	intracellular	cellular_component	GO:0005622
7190	15148	regulation of Rab GTPase activity	biological_process	GO:0032313
7190	3724	calcium ion binding	molecular_function	GO:0005509
7192	2196	transcription factor activity	molecular_function	GO:0003700
7192	3838	nucleus	cellular_component	GO:0005634
7192	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7194	3737	GTP binding	molecular_function	GO:0005525
7194	3827	intracellular	cellular_component	GO:0005622
7195	4639	proteolysis	biological_process	GO:0006508
7195	5909	metallopeptidase activity	molecular_function	GO:0008237
7195	5939	zinc ion binding	molecular_function	GO:0008270
7198	3708	binding	molecular_function	GO:0005488
7199	3531	structural constituent of cell wall	molecular_function	GO:0005199
7199	3824	cell wall	cellular_component	GO:0005618
7200	2888	monooxygenase activity	molecular_function	GO:0004497
7200	3721	iron ion binding	molecular_function	GO:0005506
7200	4283	electron transport	biological_process	GO:0006118
7200	12251	heme binding	molecular_function	GO:0020037
7201	2391	IMP cyclohydrolase activity	molecular_function	GO:0003937
7201	3017	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	molecular_function	GO:0004643
7201	4326	purine nucleotide biosynthetic process	biological_process	GO:0006164
7201	2290	catalytic activity	molecular_function	GO:0003824
7201	4350	IMP biosynthetic process	biological_process	GO:0006188
7202	4639	proteolysis	biological_process	GO:0006508
7202	5909	metallopeptidase activity	molecular_function	GO:0008237
7202	5939	zinc ion binding	molecular_function	GO:0008270
7203	3727	protein binding	molecular_function	GO:0005515
7203	5239	cell communication	biological_process	GO:0007154
7203	17271	phosphoinositide binding	molecular_function	GO:0035091
7212	4143	carbohydrate metabolic process	biological_process	GO:0005975
7213	3721	iron ion binding	molecular_function	GO:0005506
7213	4283	electron transport	biological_process	GO:0006118
7213	9321	integral to membrane	cellular_component	GO:0016021
7213	9710	oxidoreductase activity	molecular_function	GO:0016491
7213	23919	FAD binding	molecular_function	GO:0050660
7219	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
7219	6276	carbohydrate transport	biological_process	GO:0008643
7219	9320	membrane	cellular_component	GO:0016020
7219	3546	transporter activity	molecular_function	GO:0005215
7219	4927	transport	biological_process	GO:0006810
7219	9321	integral to membrane	cellular_component	GO:0016021
7220	2175	nucleic acid binding	molecular_function	GO:0003676
7220	5939	zinc ion binding	molecular_function	GO:0008270
7220	3827	intracellular	cellular_component	GO:0005622
7229	12906	metal ion transport	biological_process	GO:0030001
7229	21295	metal ion binding	molecular_function	GO:0046872
7231	2764	glutamate N-acetyltransferase activity	molecular_function	GO:0004358
7231	4656	arginine biosynthetic process	biological_process	GO:0006526
7238	3546	transporter activity	molecular_function	GO:0005215
7238	4927	transport	biological_process	GO:0006810
7238	9321	integral to membrane	cellular_component	GO:0016021
7239	3546	transporter activity	molecular_function	GO:0005215
7239	4927	transport	biological_process	GO:0006810
7239	9321	integral to membrane	cellular_component	GO:0016021
7244	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
7244	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
7247	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
7247	23919	FAD binding	molecular_function	GO:0050660
7247	4234	alcohol metabolic process	biological_process	GO:0006066
7249	2976	peroxidase activity	molecular_function	GO:0004601
7249	4283	electron transport	biological_process	GO:0006118
7252	2196	transcription factor activity	molecular_function	GO:0003700
7252	3838	nucleus	cellular_component	GO:0005634
7252	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7252	5939	zinc ion binding	molecular_function	GO:0008270
7252	19030	sequence-specific DNA binding	molecular_function	GO:0043565
7271	3708	binding	molecular_function	GO:0005488
7272	4283	electron transport	biological_process	GO:0006118
7272	9710	oxidoreductase activity	molecular_function	GO:0016491
7272	23919	FAD binding	molecular_function	GO:0050660
7276	4283	electron transport	biological_process	GO:0006118
7276	9710	oxidoreductase activity	molecular_function	GO:0016491
7276	23919	FAD binding	molecular_function	GO:0050660
7279	2976	peroxidase activity	molecular_function	GO:0004601
7279	4283	electron transport	biological_process	GO:0006118
7279	5077	response to oxidative stress	biological_process	GO:0006979
7279	12251	heme binding	molecular_function	GO:0020037
7284	2176	DNA binding	molecular_function	GO:0003677
7284	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7286	9321	integral to membrane	cellular_component	GO:0016021
7290	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
7290	23919	FAD binding	molecular_function	GO:0050660
7290	4234	alcohol metabolic process	biological_process	GO:0006066
7291	9410	carotenoid biosynthetic process	biological_process	GO:0016117
7291	9906	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
7293	2290	catalytic activity	molecular_function	GO:0003824
7293	5849	O-methyltransferase activity	molecular_function	GO:0008171
7298	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
7298	23919	FAD binding	molecular_function	GO:0050660
7298	4234	alcohol metabolic process	biological_process	GO:0006066
7300	9985	hydrolase activity	molecular_function	GO:0016787
7301	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
7301	3727	protein binding	molecular_function	GO:0005515
7303	10008	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	GO:0016813
7303	21295	metal ion binding	molecular_function	GO:0046872
7311	2176	DNA binding	molecular_function	GO:0003677
7311	4468	DNA recombination	biological_process	GO:0006310
7311	8441	DNA integration	biological_process	GO:0015074
7316	743	legumain activity	molecular_function	GO:0001509
7316	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
7316	4639	proteolysis	biological_process	GO:0006508
7319	3043	protein kinase activity	molecular_function	GO:0004672
7319	3736	ATP binding	molecular_function	GO:0005524
7319	4602	protein amino acid phosphorylation	biological_process	GO:0006468
7320	162	nucleotide binding	molecular_function	GO:0000166
7320	3175	aspartate-tRNA ligase activity	molecular_function	GO:0004815
7320	3736	ATP binding	molecular_function	GO:0005524
7320	3930	cytoplasm	cellular_component	GO:0005737
7320	4556	translation	biological_process	GO:0006412
7320	4565	aspartyl-tRNA aminoacylation	biological_process	GO:0006422
7320	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
7320	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
7320	2175	nucleic acid binding	molecular_function	GO:0003676
7320	3176	asparagine-tRNA ligase activity	molecular_function	GO:0004816
7320	4564	asparaginyl-tRNA aminoacylation	biological_process	GO:0006421
7321	9367	mRNA metabolic process	biological_process	GO:0016071
7321	13392	ribonucleoprotein complex	cellular_component	GO:0030529
7322	2244	microtubule motor activity	molecular_function	GO:0003777
7322	3736	ATP binding	molecular_function	GO:0005524
7322	4051	microtubule associated complex	cellular_component	GO:0005875
7322	5113	microtubule-based movement	biological_process	GO:0007018
7323	2216	RNA binding	molecular_function	GO:0003723
7323	2228	translation initiation factor activity	molecular_function	GO:0003743
7323	4032	eukaryotic translation initiation factor 2 complex	cellular_component	GO:0005850
7323	4556	translation	biological_process	GO:0006412
7324	2216	RNA binding	molecular_function	GO:0003723
7324	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
7324	4437	RNA-dependent DNA replication	biological_process	GO:0006278
7325	2175	nucleic acid binding	molecular_function	GO:0003676
7325	5939	zinc ion binding	molecular_function	GO:0008270
7338	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
7338	19152	post-translational protein modification	biological_process	GO:0043687
7338	24495	regulation of protein metabolic process	biological_process	GO:0051246
7344	2290	catalytic activity	molecular_function	GO:0003824
